customer_id,name,city,state,customer_segment,account_age_days,signup_date
CUST022221,Banjeet Krish,Lucknow,Uttar Pradesh,Regular,183,2023-07-02
CUST022222,Jeevika Gera,Lucknow,Uttar Pradesh,Premium,766,2021-11-26
CUST022223,Madhavi Dewan,Chennai,Tamil Nadu,Regular,863,2021-08-21
CUST022224,Gayathri Hari,Nagpur,Maharashtra,Premium,1436,2020-01-26
CUST022225,Chandresh Mand,Mumbai,Maharashtra,Regular,580,2022-05-31
CUST022226,Advik Kannan,Surat,Gujarat,Premium,1528,2019-10-26
CUST022227,Saksham Bansal,Delhi,Delhi,New,14,2023-12-18
CUST022228,Patrick Venkataraman,Lucknow,Uttar Pradesh,Regular,863,2021-08-21
CUST022229,Jagat Basak,Delhi,Delhi,Regular,360,2023-01-06
CUST022230,Vritti Narayanan,Bhopal,Madhya Pradesh,Regular,962,2021-05-14
CUST022231,Tanish Agate,Kanpur,Uttar Pradesh,Regular,918,2021-06-27
CUST022232,Jhalak Kalita,Hyderabad,Telangana,Regular,769,2021-11-23
CUST022233,Jack Halder,Chennai,Tamil Nadu,Regular,396,2022-12-01
CUST022234,Bhavini Wadhwa,Hyderabad,Telangana,New,3,2023-12-29
CUST022235,Frederick Dani,Lucknow,Uttar Pradesh,Regular,879,2021-08-05
CUST022236,Advika Hegde,Mumbai,Maharashtra,Premium,1583,2019-09-01
CUST022237,Dayita Choudhary,Kolkata,West Bengal,New,18,2023-12-14
CUST022238,Ekalinga Kurian,Ahmedabad,Gujarat,New,25,2023-12-07
CUST022239,Mohammed Sundaram,Indore,Madhya Pradesh,Premium,966,2021-05-10
CUST022240,Ojas Subramaniam,Jaipur,Rajasthan,Regular,856,2021-08-28
CUST022241,Daniel More,Kanpur,Uttar Pradesh,Premium,1670,2019-06-06
CUST022242,Jai Dhar,Chennai,Tamil Nadu,Regular,870,2021-08-14
CUST022243,Jacob Parekh,Lucknow,Uttar Pradesh,New,26,2023-12-06
CUST022244,Gabriel Bhasin,Chennai,Tamil Nadu,Premium,847,2021-09-06
CUST022245,Vrishti Jayaraman,Ahmedabad,Gujarat,Premium,1203,2020-09-15
CUST022246,Devansh Kari,Surat,Gujarat,Regular,255,2023-04-21
CUST022247,Jagvi Tank,Hyderabad,Telangana,Regular,630,2022-04-11
CUST022248,Anay Dash,Mumbai,Maharashtra,Premium,1093,2021-01-03
CUST022249,Andrew Warrior,Delhi,Delhi,New,4,2023-12-28
CUST022250,Aditya Sant,Chennai,Tamil Nadu,Regular,884,2021-07-31
CUST022251,Ekalinga Kota,Delhi,Delhi,New,18,2023-12-14
CUST022252,Wriddhish Pal,Pune,Maharashtra,Regular,360,2023-01-06
CUST022253,Mugdha Patla,Hyderabad,Telangana,Premium,603,2022-05-08
CUST022254,Yutika Singh,Indore,Madhya Pradesh,Premium,1568,2019-09-16
CUST022255,Samesh Misra,Lucknow,Uttar Pradesh,Regular,586,2022-05-25
CUST022256,Faris Iyer,Nagpur,Maharashtra,Regular,156,2023-07-29
CUST022257,Triveni Mitra,Indore,Madhya Pradesh,Premium,1561,2019-09-23
CUST022258,Ansh Chaudhary,Jaipur,Rajasthan,Regular,153,2023-08-01
CUST022259,Agastya Kashyap,Ahmedabad,Gujarat,Regular,253,2023-04-23
CUST022260,Qadim Saini,Kanpur,Uttar Pradesh,Premium,497,2022-08-22
CUST022261,Adya Bahri,Nagpur,Maharashtra,Premium,1446,2020-01-16
CUST022262,Panini Chawla,Indore,Madhya Pradesh,Regular,681,2022-02-19
CUST022263,Yashodhara Sachdeva,Surat,Gujarat,Regular,622,2022-04-19
CUST022264,Advaith Hayre,Delhi,Delhi,Regular,82,2023-10-11
CUST022265,Tamanna Ahuja,Pune,Maharashtra,Premium,1738,2019-03-30
CUST022266,Amrita Palan,Jaipur,Rajasthan,Regular,784,2021-11-08
CUST022267,Ansh Vyas,Ahmedabad,Gujarat,Premium,635,2022-04-06
CUST022268,Maya Mall,Pune,Maharashtra,Premium,1559,2019-09-25
CUST022269,Nidra Rajan,Mumbai,Maharashtra,Regular,541,2022-07-09
CUST022270,Farhan Kar,Ahmedabad,Gujarat,Regular,59,2023-11-03
CUST022271,Hemani Boase,Mumbai,Maharashtra,New,17,2023-12-15
CUST022272,Daksh Vora,Lucknow,Uttar Pradesh,Regular,223,2023-05-23
CUST022273,Ayushman Bumb,Jaipur,Rajasthan,Premium,1530,2019-10-24
CUST022274,Pavani Zachariah,Bhopal,Madhya Pradesh,New,28,2023-12-04
CUST022275,Maanav Saxena,Jaipur,Rajasthan,New,27,2023-12-05
CUST022276,Vrinda Kapur,Bhopal,Madhya Pradesh,Regular,947,2021-05-29
CUST022277,Lopa Dash,Mumbai,Maharashtra,Regular,878,2021-08-06
CUST022278,Banjeet Mahal,Jaipur,Rajasthan,New,16,2023-12-16
CUST022279,Advika Garg,Delhi,Delhi,Premium,1201,2020-09-17
CUST022280,Aradhana Khosla,Nagpur,Maharashtra,Regular,257,2023-04-19
CUST022281,Yuvraj Bera,Ahmedabad,Gujarat,Regular,592,2022-05-19
CUST022282,Bakhshi Sachdeva,Jaipur,Rajasthan,Regular,899,2021-07-16
CUST022283,Kiaan Aurora,Kolkata,West Bengal,New,29,2023-12-03
CUST022284,Leela Acharya,Bhopal,Madhya Pradesh,Regular,169,2023-07-16
CUST022285,Zaitra Kunda,Bangalore,Karnataka,Premium,1458,2020-01-04
CUST022286,Faraj Narayanan,Bhopal,Madhya Pradesh,Premium,688,2022-02-12
CUST022287,Ekiya Mammen,Delhi,Delhi,Premium,830,2021-09-23
CUST022288,Finn Loke,Delhi,Delhi,Premium,971,2021-05-05
CUST022289,Reva Raghavan,Lucknow,Uttar Pradesh,New,19,2023-12-13
CUST022290,Mitesh Bahl,Hyderabad,Telangana,Regular,513,2022-08-06
CUST022291,Tanay Thakkar,Bhopal,Madhya Pradesh,Regular,914,2021-07-01
CUST022292,Wakeeta Dyal,Chennai,Tamil Nadu,Premium,1721,2019-04-16
CUST022293,Chanchal Ramesh,Kolkata,West Bengal,Regular,376,2022-12-21
CUST022294,Vanya Mann,Nagpur,Maharashtra,Regular,103,2023-09-20
CUST022295,Harita Behl,Jaipur,Rajasthan,Regular,490,2022-08-29
CUST022296,Yoshita Purohit,Jaipur,Rajasthan,Regular,154,2023-07-31
CUST022297,Eesha Saxena,Jaipur,Rajasthan,Premium,1515,2019-11-08
CUST022298,Chandresh Dasgupta,Surat,Gujarat,Premium,1312,2020-05-29
CUST022299,Advik Nigam,Ahmedabad,Gujarat,Regular,399,2022-11-28
CUST022300,Anya Sagar,Jaipur,Rajasthan,Premium,1049,2021-02-16
CUST022301,Hemang Hayer,Bhopal,Madhya Pradesh,Regular,530,2022-07-20
CUST022302,Anamika Sengupta,Ahmedabad,Gujarat,Premium,1574,2019-09-10
CUST022303,Kiaan Mital,Delhi,Delhi,Regular,808,2021-10-15
CUST022304,Elijah Saini,Lucknow,Uttar Pradesh,Premium,1469,2019-12-24
CUST022305,Ikshita Chandran,Indore,Madhya Pradesh,Regular,353,2023-01-13
CUST022306,Aarna Singhal,Delhi,Delhi,Regular,252,2023-04-24
CUST022307,Praneel Mitra,Ahmedabad,Gujarat,Premium,839,2021-09-14
CUST022308,Oni Chawla,Delhi,Delhi,Regular,601,2022-05-10
CUST022309,Darpan Andra,Nagpur,Maharashtra,New,4,2023-12-28
CUST022310,Jason Golla,Indore,Madhya Pradesh,Premium,1618,2019-07-28
CUST022311,Caleb Anand,Bangalore,Karnataka,Regular,866,2021-08-18
CUST022312,Jackson Chawla,Kolkata,West Bengal,Premium,1653,2019-06-23
CUST022313,Kalpit Tara,Hyderabad,Telangana,Regular,373,2022-12-24
CUST022314,Viraj Sethi,Jaipur,Rajasthan,Regular,155,2023-07-30
CUST022315,Naveen Badami,Lucknow,Uttar Pradesh,New,23,2023-12-09
CUST022316,Kavya Master,Kanpur,Uttar Pradesh,Regular,456,2022-10-02
CUST022317,Niharika Hari,Surat,Gujarat,Premium,504,2022-08-15
CUST022318,Qadim Raghavan,Kanpur,Uttar Pradesh,Regular,257,2023-04-19
CUST022319,Ranbir Bains,Nagpur,Maharashtra,Premium,1756,2019-03-12
CUST022320,Dominic Nadig,Bhopal,Madhya Pradesh,Regular,418,2022-11-09
CUST022321,Neelima Varughese,Surat,Gujarat,Regular,223,2023-05-23
CUST022322,Amara Saxena,Ahmedabad,Gujarat,New,24,2023-12-08
CUST022323,Janaki Varghese,Chennai,Tamil Nadu,Regular,595,2022-05-16
CUST022324,Veda Minhas,Lucknow,Uttar Pradesh,Premium,1404,2020-02-27
CUST022325,Raksha Dalal,Nagpur,Maharashtra,Regular,425,2022-11-02
CUST022326,Caleb Acharya,Hyderabad,Telangana,Regular,45,2023-11-17
CUST022327,Pooja Sekhon,Bhopal,Madhya Pradesh,Premium,1200,2020-09-18
CUST022328,Anusha Deshmukh,Delhi,Delhi,Regular,749,2021-12-13
CUST022329,Yahvi Manda,Surat,Gujarat,Regular,616,2022-04-25
CUST022330,Janani Sarna,Delhi,Delhi,New,6,2023-12-26
CUST022331,Anvi Badami,Hyderabad,Telangana,Premium,1607,2019-08-08
CUST022332,Triveni Dalal,Hyderabad,Telangana,Regular,128,2023-08-26
CUST022333,Yochana Dora,Chennai,Tamil Nadu,Regular,515,2022-08-04
CUST022334,Ayushman Mani,Delhi,Delhi,Premium,1173,2020-10-15
CUST022335,Megha Pal,Chennai,Tamil Nadu,New,10,2023-12-22
CUST022336,Janaki Pandit,Delhi,Delhi,New,1,2023-12-31
CUST022337,Wridesh Bajwa,Indore,Madhya Pradesh,New,19,2023-12-13
CUST022338,Gauri Narain,Delhi,Delhi,Regular,519,2022-07-31
CUST022339,Ubika Chaudhary,Lucknow,Uttar Pradesh,New,14,2023-12-18
CUST022340,Ishanvi Dora,Bangalore,Karnataka,New,4,2023-12-28
CUST022341,Hardik Lata,Delhi,Delhi,Regular,915,2021-06-30
CUST022342,Charles Gola,Bangalore,Karnataka,Regular,785,2021-11-07
CUST022343,Chaman Toor,Jaipur,Rajasthan,Regular,686,2022-02-14
CUST022344,Victor Bhargava,Surat,Gujarat,Premium,978,2021-04-28
CUST022345,Aradhana Deshmukh,Delhi,Delhi,Regular,629,2022-04-12
CUST022346,Jason Krishnamurthy,Nagpur,Maharashtra,Regular,477,2022-09-11
CUST022347,Ekansh Loke,Jaipur,Rajasthan,Regular,824,2021-09-29
CUST022348,Chandran Uppal,Kolkata,West Bengal,Regular,379,2022-12-18
CUST022349,Dhriti Bobal,Mumbai,Maharashtra,Regular,150,2023-08-04
CUST022350,Reva Gola,Mumbai,Maharashtra,Premium,1374,2020-03-28
CUST022351,Warinder Bhavsar,Indore,Madhya Pradesh,Regular,352,2023-01-14
CUST022352,Mugdha Pai,Delhi,Delhi,New,19,2023-12-13
CUST022353,Urishilla Pall,Mumbai,Maharashtra,New,16,2023-12-16
CUST022354,Robert Rattan,Kanpur,Uttar Pradesh,New,25,2023-12-07
CUST022355,Manya Dada,Lucknow,Uttar Pradesh,Premium,1002,2021-04-04
CUST022356,Ekapad Loke,Jaipur,Rajasthan,Regular,303,2023-03-04
CUST022357,Netra Dugar,Ahmedabad,Gujarat,Regular,63,2023-10-30
CUST022358,Champak Walia,Bhopal,Madhya Pradesh,Regular,679,2022-02-21
CUST022359,Bhavika Rau,Jaipur,Rajasthan,New,18,2023-12-14
CUST022360,Yashasvi Kanda,Bangalore,Karnataka,Regular,498,2022-08-21
CUST022361,Rajata Natt,Nagpur,Maharashtra,Regular,983,2021-04-23
CUST022362,William Bhakta,Bhopal,Madhya Pradesh,Premium,676,2022-02-24
CUST022363,Benjamin Ramanathan,Hyderabad,Telangana,New,8,2023-12-24
CUST022364,Indali Chhabra,Pune,Maharashtra,Premium,623,2022-04-18
CUST022365,Gavin Kaul,Bhopal,Madhya Pradesh,Premium,1068,2021-01-28
CUST022366,Yash Bandi,Nagpur,Maharashtra,Regular,157,2023-07-28
CUST022367,Nilima Narain,Bangalore,Karnataka,Premium,452,2022-10-06
CUST022368,Nakul Panchal,Ahmedabad,Gujarat,Regular,270,2023-04-06
CUST022369,Shaurya Varkey,Nagpur,Maharashtra,New,9,2023-12-23
CUST022370,Kai Wason,Ahmedabad,Gujarat,Regular,244,2023-05-02
CUST022371,Gopal Tripathi,Kolkata,West Bengal,Regular,700,2022-01-31
CUST022372,Lakshit Rao,Bangalore,Karnataka,New,4,2023-12-28
CUST022373,Ubika Khare,Surat,Gujarat,Regular,679,2022-02-21
CUST022374,Arunima Mani,Nagpur,Maharashtra,New,28,2023-12-04
CUST022375,Inaya Sahota,Surat,Gujarat,New,22,2023-12-10
CUST022376,Bishakha Sengupta,Bhopal,Madhya Pradesh,Premium,1477,2019-12-16
CUST022377,Urishilla Hora,Pune,Maharashtra,Regular,671,2022-03-01
CUST022378,Hardik Buch,Indore,Madhya Pradesh,Regular,272,2023-04-04
CUST022379,Nathaniel Kohli,Hyderabad,Telangana,New,6,2023-12-26
CUST022380,Aahana Kadakia,Ahmedabad,Gujarat,New,26,2023-12-06
CUST022381,Yahvi Agrawal,Surat,Gujarat,Regular,173,2023-07-12
CUST022382,Harinakshi Sharaf,Nagpur,Maharashtra,Regular,156,2023-07-29
CUST022383,Fariq Shah,Pune,Maharashtra,Regular,625,2022-04-16
CUST022384,Ranbir Om,Lucknow,Uttar Pradesh,New,19,2023-12-13
CUST022385,Ucchal Dixit,Kolkata,West Bengal,Regular,931,2021-06-14
CUST022386,Kevin Comar,Kolkata,West Bengal,Regular,661,2022-03-11
CUST022387,Aradhana Dyal,Ahmedabad,Gujarat,Premium,1721,2019-04-16
CUST022388,Keya Nadkarni,Kolkata,West Bengal,Regular,99,2023-09-24
CUST022389,Zilmil Nagarajan,Bangalore,Karnataka,New,1,2023-12-31
CUST022390,Wazir Natarajan,Jaipur,Rajasthan,Regular,74,2023-10-19
CUST022391,Mason Varma,Pune,Maharashtra,Regular,391,2022-12-06
CUST022392,Yachana Bhagat,Hyderabad,Telangana,Regular,299,2023-03-08
CUST022393,Sarthak Mann,Hyderabad,Telangana,Regular,56,2023-11-06
CUST022394,Samar Gara,Chennai,Tamil Nadu,Regular,234,2023-05-12
CUST022395,Anusha Hayre,Bhopal,Madhya Pradesh,Regular,452,2022-10-06
CUST022396,Kamya Contractor,Chennai,Tamil Nadu,Regular,619,2022-04-22
CUST022397,Yagnesh Mittal,Surat,Gujarat,New,13,2023-12-19
CUST022398,Sachi Konda,Indore,Madhya Pradesh,Regular,245,2023-05-01
CUST022399,Nilima Madan,Bangalore,Karnataka,New,7,2023-12-25
CUST022400,Utkarsh Ramesh,Bangalore,Karnataka,Premium,378,2022-12-19
CUST022401,Nathan Barad,Lucknow,Uttar Pradesh,Regular,930,2021-06-15
CUST022402,Azad Modi,Indore,Madhya Pradesh,Regular,192,2023-06-23
CUST022403,Atharv Narain,Bangalore,Karnataka,Regular,441,2022-10-17
CUST022404,Riya Dhar,Delhi,Delhi,Regular,258,2023-04-18
CUST022405,Sachi Varty,Delhi,Delhi,Regular,723,2022-01-08
CUST022406,Harita Talwar,Bhopal,Madhya Pradesh,Regular,891,2021-07-24
CUST022407,Sarthak Deep,Ahmedabad,Gujarat,Premium,1205,2020-09-13
CUST022408,Netra Viswanathan,Indore,Madhya Pradesh,Regular,654,2022-03-18
CUST022409,Arjun Sami,Pune,Maharashtra,Regular,204,2023-06-11
CUST022410,Champak Muni,Mumbai,Maharashtra,Regular,119,2023-09-04
CUST022411,Matthew Dugar,Kolkata,West Bengal,Premium,1812,2019-01-15
CUST022412,Ishani Das,Jaipur,Rajasthan,Regular,993,2021-04-13
CUST022413,Krishna Bhandari,Kolkata,West Bengal,New,16,2023-12-16
CUST022414,Nandini Baral,Bhopal,Madhya Pradesh,Regular,703,2022-01-28
CUST022415,Ranbir Nayar,Mumbai,Maharashtra,New,8,2023-12-24
CUST022416,Dalaja Char,Hyderabad,Telangana,Regular,240,2023-05-06
CUST022417,Bahadurjit Shenoy,Kolkata,West Bengal,New,3,2023-12-29
CUST022418,Viraj Parmar,Surat,Gujarat,Premium,593,2022-05-18
CUST022419,Bhavna Parekh,Mumbai,Maharashtra,Regular,742,2021-12-20
CUST022420,Vyanjana Iyer,Surat,Gujarat,Regular,477,2022-09-11
CUST022421,Gopal Grewal,Kolkata,West Bengal,Regular,808,2021-10-15
CUST022422,Hemang Nigam,Nagpur,Maharashtra,New,2,2023-12-30
CUST022423,Madhavi Hora,Mumbai,Maharashtra,Premium,1304,2020-06-06
CUST022424,Hema Sekhon,Bangalore,Karnataka,Regular,889,2021-07-26
CUST022425,Ranveer Hegde,Kanpur,Uttar Pradesh,Regular,135,2023-08-19
CUST022426,Vedika Balakrishnan,Lucknow,Uttar Pradesh,Regular,322,2023-02-13
CUST022427,Girish Parsa,Indore,Madhya Pradesh,Premium,745,2021-12-17
CUST022428,Mohammed Bedi,Nagpur,Maharashtra,Premium,469,2022-09-19
CUST022429,Jatin Shenoy,Jaipur,Rajasthan,Regular,88,2023-10-05
CUST022430,Mekhala Jain,Bangalore,Karnataka,Regular,880,2021-08-04
CUST022431,Manya Gupta,Surat,Gujarat,Regular,667,2022-03-05
CUST022432,Simon Kohli,Surat,Gujarat,Regular,837,2021-09-16
CUST022433,Bishakha Sawhney,Delhi,Delhi,Regular,713,2022-01-18
CUST022434,Dakshesh Ghosh,Hyderabad,Telangana,Regular,219,2023-05-27
CUST022435,Jyoti Thaman,Indore,Madhya Pradesh,Regular,142,2023-08-12
CUST022436,Irya Vora,Pune,Maharashtra,New,2,2023-12-30
CUST022437,Gautami Dutta,Bangalore,Karnataka,Premium,681,2022-02-19
CUST022438,Abhiram Anne,Indore,Madhya Pradesh,New,12,2023-12-20
CUST022439,Brijesh Rao,Bangalore,Karnataka,Regular,109,2023-09-14
CUST022440,Bhavya Natarajan,Lucknow,Uttar Pradesh,New,5,2023-12-27
CUST022441,Robert Goyal,Delhi,Delhi,Premium,1072,2021-01-24
CUST022442,Timothy Apte,Bhopal,Madhya Pradesh,Regular,547,2022-07-03
CUST022443,Yoshita Apte,Mumbai,Maharashtra,Regular,524,2022-07-26
CUST022444,Harita Nagar,Surat,Gujarat,Premium,899,2021-07-16
CUST022445,Yatan Ahuja,Kolkata,West Bengal,New,13,2023-12-19
CUST022446,Simon Dora,Chennai,Tamil Nadu,Regular,394,2022-12-03
CUST022447,Yachana Sodhi,Ahmedabad,Gujarat,Regular,653,2022-03-19
CUST022448,Chandran Bumb,Jaipur,Rajasthan,Premium,1552,2019-10-02
CUST022449,Vrinda Deshpande,Bangalore,Karnataka,New,18,2023-12-14
CUST022450,Aarna Dani,Pune,Maharashtra,Premium,998,2021-04-08
CUST022451,Aarini Chada,Jaipur,Rajasthan,Regular,396,2022-12-01
CUST022452,Leela Tata,Delhi,Delhi,Regular,780,2021-11-12
CUST022453,Peter Dash,Jaipur,Rajasthan,Regular,500,2022-08-19
CUST022454,Nirja Chacko,Nagpur,Maharashtra,New,2,2023-12-30
CUST022455,Vanya Pai,Ahmedabad,Gujarat,Premium,630,2022-04-11
CUST022456,Garima Dua,Mumbai,Maharashtra,Regular,320,2023-02-15
CUST022457,Janani Natarajan,Bangalore,Karnataka,Regular,535,2022-07-15
CUST022458,Michael Krishna,Pune,Maharashtra,New,10,2023-12-22
CUST022459,Fitan Ray,Chennai,Tamil Nadu,Premium,704,2022-01-27
CUST022460,Akshay Mani,Kolkata,West Bengal,New,20,2023-12-12
CUST022461,Vyanjana Tak,Lucknow,Uttar Pradesh,Regular,354,2023-01-12
CUST022462,Neel Chokshi,Delhi,Delhi,Premium,863,2021-08-21
CUST022463,Ansh Nori,Jaipur,Rajasthan,Premium,1172,2020-10-16
CUST022464,Jairaj Solanki,Bhopal,Madhya Pradesh,Regular,661,2022-03-11
CUST022465,Nathan Yogi,Indore,Madhya Pradesh,New,2,2023-12-30
CUST022466,Hardik Dayal,Bangalore,Karnataka,Regular,774,2021-11-18
CUST022467,Parth Buch,Indore,Madhya Pradesh,Premium,1762,2019-03-06
CUST022468,Bishakha Som,Jaipur,Rajasthan,New,4,2023-12-28
CUST022469,Krishna Merchant,Ahmedabad,Gujarat,Regular,76,2023-10-17
CUST022470,Kashvi Shroff,Chennai,Tamil Nadu,Premium,1589,2019-08-26
CUST022471,Nidra Keer,Jaipur,Rajasthan,Regular,707,2022-01-24
CUST022472,Isaac Badal,Bhopal,Madhya Pradesh,Premium,1709,2019-04-28
CUST022473,Benjamin Chokshi,Indore,Madhya Pradesh,New,5,2023-12-27
CUST022474,Veer Seth,Indore,Madhya Pradesh,Premium,862,2021-08-22
CUST022475,Oliver Natt,Indore,Madhya Pradesh,Premium,1068,2021-01-28
CUST022476,Jason Sahni,Kolkata,West Bengal,Regular,670,2022-03-02
CUST022477,Hemal Rao,Hyderabad,Telangana,Regular,454,2022-10-04
CUST022478,Diya Kunda,Lucknow,Uttar Pradesh,Regular,658,2022-03-14
CUST022479,Gautam Soman,Ahmedabad,Gujarat,Premium,1384,2020-03-18
CUST022480,Vaishnavi Bhardwaj,Indore,Madhya Pradesh,Regular,234,2023-05-12
CUST022481,Utkarsh Trivedi,Indore,Madhya Pradesh,Premium,1156,2020-11-01
CUST022482,Udarsh Boase,Ahmedabad,Gujarat,Regular,902,2021-07-13
CUST022483,Rajata Keer,Hyderabad,Telangana,Premium,966,2021-05-10
CUST022484,Kashvi Prabhu,Indore,Madhya Pradesh,Regular,158,2023-07-27
CUST022485,Reyansh Yogi,Jaipur,Rajasthan,Premium,1562,2019-09-22
CUST022486,Dayita Mander,Kanpur,Uttar Pradesh,Premium,1336,2020-05-05
CUST022487,Kiaan Oza,Indore,Madhya Pradesh,New,25,2023-12-07
CUST022488,Guneet Khosla,Chennai,Tamil Nadu,Premium,901,2021-07-14
CUST022489,Ekanta Parikh,Lucknow,Uttar Pradesh,Premium,763,2021-11-29
CUST022490,Diya Mishra,Mumbai,Maharashtra,New,18,2023-12-14
CUST022491,Imaran Karnik,Hyderabad,Telangana,Premium,1099,2020-12-28
CUST022492,Dakshesh Yadav,Lucknow,Uttar Pradesh,Regular,33,2023-11-29
CUST022493,Damyanti Dixit,Lucknow,Uttar Pradesh,New,23,2023-12-09
CUST022494,Sudiksha Doshi,Jaipur,Rajasthan,Premium,1493,2019-11-30
CUST022495,Sathvik Nagy,Indore,Madhya Pradesh,Regular,158,2023-07-27
CUST022496,Aarini Bhatt,Indore,Madhya Pradesh,Premium,1159,2020-10-29
CUST022497,Lakshit Sarna,Mumbai,Maharashtra,New,16,2023-12-16
CUST022498,Vincent Mangal,Kolkata,West Bengal,New,5,2023-12-27
CUST022499,Hemal Kamdar,Lucknow,Uttar Pradesh,New,29,2023-12-03
CUST022500,Varsha Golla,Ahmedabad,Gujarat,Regular,343,2023-01-23
CUST022501,Vrinda Sood,Ahmedabad,Gujarat,Regular,601,2022-05-10
CUST022502,Bhavani Seshadri,Lucknow,Uttar Pradesh,Regular,59,2023-11-03
CUST022503,Omya Chokshi,Surat,Gujarat,Regular,81,2023-10-12
CUST022504,Manbir Gera,Chennai,Tamil Nadu,New,22,2023-12-10
CUST022505,Bhavini Grover,Bangalore,Karnataka,Regular,793,2021-10-30
CUST022506,Quincy Panchal,Pune,Maharashtra,Premium,1500,2019-11-23
CUST022507,Varenya Dyal,Delhi,Delhi,Premium,1246,2020-08-03
CUST022508,Garima Parekh,Jaipur,Rajasthan,Premium,705,2022-01-26
CUST022509,Anamika Pal,Delhi,Delhi,Regular,93,2023-09-30
CUST022510,Manbir Bahri,Nagpur,Maharashtra,Regular,646,2022-03-26
CUST022511,Qasim Mander,Ahmedabad,Gujarat,Regular,481,2022-09-07
CUST022512,Lavanya Chhabra,Mumbai,Maharashtra,Regular,353,2023-01-13
CUST022513,Vinaya Nigam,Nagpur,Maharashtra,New,28,2023-12-04
CUST022514,Anvi Chauhan,Kolkata,West Bengal,Premium,673,2022-02-27
CUST022515,Pooja Sundaram,Mumbai,Maharashtra,Regular,31,2023-12-01
CUST022516,Indrajit Varkey,Chennai,Tamil Nadu,New,27,2023-12-05
CUST022517,Hritik Walia,Chennai,Tamil Nadu,Regular,460,2022-09-28
CUST022518,Zaitra Bhatti,Surat,Gujarat,Premium,484,2022-09-04
CUST022519,Ranbir Dar,Ahmedabad,Gujarat,Regular,380,2022-12-17
CUST022520,Yash Bhat,Mumbai,Maharashtra,Premium,1400,2020-03-02
CUST022521,Rehaan Dhawan,Lucknow,Uttar Pradesh,Regular,39,2023-11-23
CUST022522,Vedika Oza,Ahmedabad,Gujarat,Regular,951,2021-05-25
CUST022523,Lipika Naik,Mumbai,Maharashtra,Regular,404,2022-11-23
CUST022524,Anirudh Chakraborty,Indore,Madhya Pradesh,Regular,799,2021-10-24
CUST022525,Yachana Hari,Hyderabad,Telangana,Premium,841,2021-09-12
CUST022526,Abhiram Patla,Indore,Madhya Pradesh,Regular,31,2023-12-01
CUST022527,Dayita Mannan,Chennai,Tamil Nadu,Premium,1103,2020-12-24
CUST022528,Theodore Doshi,Chennai,Tamil Nadu,Premium,1176,2020-10-12
CUST022529,Hredhaan Pall,Pune,Maharashtra,Premium,1436,2020-01-26
CUST022530,Oeshi Sawhney,Chennai,Tamil Nadu,Premium,895,2021-07-20
CUST022531,Baljiwan Kale,Jaipur,Rajasthan,Regular,422,2022-11-05
CUST022532,Reyansh Goel,Hyderabad,Telangana,Regular,601,2022-05-10
CUST022533,Nicholas Baria,Kanpur,Uttar Pradesh,New,5,2023-12-27
CUST022534,Kashish Bhatti,Indore,Madhya Pradesh,Premium,546,2022-07-04
CUST022535,Zinal Shankar,Delhi,Delhi,Premium,952,2021-05-24
CUST022536,Yashvi Dhingra,Hyderabad,Telangana,Premium,1205,2020-09-13
CUST022537,Bishakha Chandran,Bangalore,Karnataka,Regular,946,2021-05-30
CUST022538,Benjamin Chokshi,Bhopal,Madhya Pradesh,Premium,1275,2020-07-05
CUST022539,Ladli Kaur,Nagpur,Maharashtra,New,7,2023-12-25
CUST022540,Udant Salvi,Indore,Madhya Pradesh,Regular,521,2022-07-29
CUST022541,Samarth Upadhyay,Ahmedabad,Gujarat,New,26,2023-12-06
CUST022542,Matthew Tank,Nagpur,Maharashtra,Regular,437,2022-10-21
CUST022543,Elijah Datta,Delhi,Delhi,Regular,937,2021-06-08
CUST022544,Edhitha Patla,Jaipur,Rajasthan,New,21,2023-12-11
CUST022545,Yachana Sharma,Hyderabad,Telangana,Premium,1621,2019-07-25
CUST022546,Mugdha Mani,Pune,Maharashtra,New,18,2023-12-14
CUST022547,Netra Arora,Bhopal,Madhya Pradesh,New,5,2023-12-27
CUST022548,Barkha Bhargava,Lucknow,Uttar Pradesh,Regular,269,2023-04-07
CUST022549,Rachit Sharaf,Lucknow,Uttar Pradesh,Premium,1574,2019-09-10
CUST022550,Harrison Jaggi,Bhopal,Madhya Pradesh,Regular,771,2021-11-21
CUST022551,Damini Lata,Indore,Madhya Pradesh,Regular,804,2021-10-19
CUST022552,Ayush Bora,Ahmedabad,Gujarat,Regular,151,2023-08-03
CUST022553,Janya Rana,Ahmedabad,Gujarat,Premium,621,2022-04-20
CUST022554,Laban Bhasin,Chennai,Tamil Nadu,Regular,115,2023-09-08
CUST022555,Ira Prasad,Ahmedabad,Gujarat,Premium,833,2021-09-20
CUST022556,Bakhshi Bahl,Nagpur,Maharashtra,Premium,1452,2020-01-10
CUST022557,Upma Bhakta,Kanpur,Uttar Pradesh,Regular,322,2023-02-13
CUST022558,Naksh Nath,Indore,Madhya Pradesh,Premium,458,2022-09-30
CUST022559,Vidhi Viswanathan,Bhopal,Madhya Pradesh,Regular,336,2023-01-30
CUST022560,Oeshi Desai,Surat,Gujarat,Regular,561,2022-06-19
CUST022561,Ridhi Bhakta,Kolkata,West Bengal,Premium,818,2021-10-05
